LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-09-01 20:49:18,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-3, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:18,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-10, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:18,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-2, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:18,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-10, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:18,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,Dylan4g,44:1E:98:3E:F4:B8,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,LEDnet0033556ADE,B4:E8:42:55:6A:DE,-25, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-9, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-7, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-5, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-8, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-8, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-9, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-9, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-7, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-9, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-10, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-9, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-7, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-9, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:19,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-9, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:20,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-77, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:20,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-76, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:20,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-6, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:20,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:20,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:20,1900-01-00 00:00:00,,6E:83:E7:07:85:4A,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:21,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-7, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-8, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-7, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-6, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-3, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-6, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,Dylan4g,44:1E:98:3E:F4:B8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-7, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-8, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:22,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-7, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,,B4:20:46:88:9C:88,0, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-1, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,,12:59:32:BA:59:22,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,,B4:20:46:88:9C:88,0, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-74, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:23,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-75, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:24,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:24,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-24, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:24,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:24,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:24,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:24,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:24,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-23, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:24,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:24,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:25,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-7, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:25,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-8, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-8, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,Dylan4g,44:1E:98:3E:F4:B8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,Dylan4g,44:1E:98:3E:F0:08,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,LEDnet0033556ADE,B4:E8:42:55:6A:DE,-24, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-9, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-8, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-8, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-5, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,,B4:20:46:88:9C:88,0, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:26,1900-01-00 00:00:00,,12:59:32:BA:59:22,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,B4:20:46:88:9C:88,0, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-73, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-72, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-73, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-73, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-73, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:27,1900-01-00 00:00:00,,6E:83:E7:07:85:4A,-24, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:29,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-8, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:29,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:29,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-6, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:29,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-7, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:29,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:29,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:29,1900-01-00 00:00:00,Dylan4g,44:1E:98:3E:F4:B8,-24, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:29,1900-01-00 00:00:00,Dylan4g,44:1E:98:3E:F4:B8,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:29,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-9, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-9, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,54:3D:92:16:FB:3C,-79,,0.000000,0.000000,0.000,0.000,Client
2025-09-01 20:49:30,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-5, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-8, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-7, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-5, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,00:E4:21:69:A7:9A,-58,,0.000000,0.000000,0.000,0.000,Client
2025-09-01 20:49:30,1900-01-00 00:00:00,,00:E4:21:69:A7:9A,-58,,0.000000,0.000000,0.000,0.000,Client
2025-09-01 20:49:30,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,00:E4:21:69:A7:9A,-57,,0.000000,0.000000,0.000,0.000,Client
2025-09-01 20:49:30,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-76, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:30,1900-01-00 00:00:00,,2C:5D:93:7C:2D:58,-20, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:31,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:31,1900-01-00 00:00:00,,6E:83:E7:07:85:4A,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:33,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-7, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:33,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-3, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:33,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-6, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:33,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-7, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-7, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,Dylan4g,44:1E:98:3E:F4:B8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-7, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-8, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-5, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-9, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,LEDnet0033556ADE,B4:E8:42:55:6A:DE,-24, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-8, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,,10:59:32:BA:59:22,-79,,0.000000,0.000000,0.000,0.000,Client
2025-09-01 20:49:34,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-1, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-1, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-1, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:34,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-44,,0.000000,0.000000,0.000,0.000,Client
2025-09-01 20:49:35,1900-01-00 00:00:00,,3C:5C:F1:3D:D8:E4,-81,,0.000000,0.000000,0.000,0.000,Client
2025-09-01 20:49:35,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,,B4:20:46:88:9C:84,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-1, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-1, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,,6E:83:E7:07:85:4A,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-24, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:35,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-8, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-7, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-8, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-8, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-4, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-4, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-8, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,Dylan4g,44:1E:98:3E:F4:B8,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:49:37,1900-01-00 00:00:00,Dylan4g,44:1E:98:3E:F4:B8,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
