LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,M&M,60:83:E7:07:83:1A,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,66:83:E7:07:83:1A,-18, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:83:1A,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,M&M,60:83:E7:07:83:1A,-17, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:83:1A,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-15, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6E:83:E7:07:85:4A,-15, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:46,-26, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:83:1A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:46,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:46,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,6A:83:E7:07:85:46,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-12, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,,66:83:E7:07:85:4A,-13, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:50,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:51,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-12, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:51,1900-01-00 00:00:00,,64:64:4A:BB:11:23,-127, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:51,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:51,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-21, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:52,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:52,1900-01-00 00:00:00,,5C:02:14:B6:E8:8B,-77, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:52,1900-01-00 00:00:00,,5C:02:14:B6:E8:8B,-75, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:52,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:52,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:52,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:52,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,3C:5C:F1:3D:D8:E8,-18, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,3C:5C:F1:3D:D8:E6,-17, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,3C:5C:F1:3D:D8:EC,-17, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,TC,3C:5C:F1:3D:D8:E6,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,3C:5C:F1:3D:D8:E8,-18, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,3C:5C:F1:3D:D8:E4,-72,,0.000000,0.000000,0.000,0.000,Client
2025-09-01 20:45:53,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-17, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-16, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,M&M,60:83:E7:07:83:1A,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,6A:83:E7:07:83:1A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,,6E:83:E7:07:85:4A,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,M&M,60:83:E7:07:83:1A,-17, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:83:1A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,M&M,60:83:E7:07:83:1A,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:83:1A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:53,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:54,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:54,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:55,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:55,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:55,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:55,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:55,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:55,1900-01-00 00:00:00,,5C:02:14:B6:E8:8B,-18, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:55,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:55,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,,3C:5C:F1:3D:D8:E8,-19, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,TC-2,3C:5C:F1:3D:D8:EC,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,,3C:5C:F1:3D:D8:E8,-21, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,TC,3C:5C:F1:3D:D8:E6,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:56,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,M&M,60:83:E7:07:83:1A,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:83:1A,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,,6A:83:E7:07:85:46,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,,6A:83:E7:07:85:46,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,,6A:83:E7:07:85:4A,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,,6A:83:E7:07:85:46,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:83:1A,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,,6A:83:E7:07:83:1A,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:57,1900-01-00 00:00:00,M&M,60:83:E7:07:83:1A,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-19, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,,62:02:71:C0:2E:F0,-27, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:45:59,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,,B4:20:46:88:9C:88,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,Casa32,B4:20:46:88:9C:86,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,,64:97:14:C7:1A:C4,-24, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,,64:97:14:C7:1A:C8,-24, ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-12, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,M&M,60:83:E7:07:83:1A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:83:1A,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,M&M,60:83:E7:07:85:4A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:00,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:01,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:83:1A,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:01,1900-01-00 00:00:00,,6A:83:E7:07:83:1A,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:01,1900-01-00 00:00:00,M&M_Guest,66:83:E7:07:85:4A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:01,1900-01-00 00:00:00,M&M,60:83:E7:07:83:1A,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:01,1900-01-00 00:00:00,,6A:83:E7:07:83:1A,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:01,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-14, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:01,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-19, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-19, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,32_Burotto-Xiaomi,5C:02:14:B6:E8:8B,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,,62:02:14:B6:E8:8B,-18, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,32_Burotto-Xiaomi,64:64:4A:BB:11:23,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:02,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:03,1900-01-00 00:00:00,CamEstacio,2C:5D:93:7C:2D:58,-13, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:03,1900-01-00 00:00:00,,6A:64:4A:BB:11:23,-127, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-01 20:46:03,1900-01-00 00:00:00,,B4:20:46:88:9C:84,-127, WPA2 ,0.000000,0.000000,0.000,0.000,AP
